"","X","Y"
"178",-81.4634765625,30.727783203125
"179",-81.48271484375,30.8140625
"180",-81.4846191406249,30.8978515625
"181",-81.450927734375,30.947412109375
"182",-81.418994140625,30.971435546875
"183",-118.350390625,32.827587890625
"184",-118.40859375,32.818505859375
"185",-118.473193359375,32.838916015625
"186",-118.52890625,32.935595703125
"187",-118.590185546875,33.011181640625
"188",-118.557080078125,33.032666015625
"189",-118.507470703125,32.959912109375
"190",-118.383203125,32.849462890625
"191",-118.350390625,32.827587890625
"192",-119.438037109375,33.2171875
"193",-119.48251953125,33.21533203125
"194",-119.54365234375,33.224609375
"195",-119.5751953125,33.2783203125001
"196",-119.525146484375,33.28203125
"197",-119.47880859375,33.274609375
"198",-119.442041015625,33.232421875
"199",-119.438037109375,33.2171875
"200",-118.34794921875,33.3857421875
"201",-118.2974609375,33.312109375
"202",-118.37021484375,33.321240234375
"203",-118.4462890625,33.31708984375
"204",-118.4693359375,33.35712890625
"205",-118.492041015625,33.41279296875
"206",-118.50732421875,33.4270019531251
"207",-118.559423828125,33.431982421875
"208",-118.563330078125,33.437060546875
"209",-118.56943359375,33.46416015625
"210",-118.554833984375,33.477099609375
"211",-118.39169921875,33.415087890625
"212",-118.34794921875,33.3857421875
"213",-120.0435546875,33.91884765625
"214",-120.113916015625,33.9048828125
"215",-120.167138671875,33.91806640625
"216",-120.251904296875,34.0138671875
"217",-120.071826171875,34.026513671875
"218",-119.994384765625,33.984912109375
"219",-119.983935546875,33.97333984375
"220",-120.0435546875,33.91884765625
"221",-120.306591796875,34.024853515625
"222",-120.359716796875,34.022265625
"223",-120.441552734375,34.03291015625
"224",-120.412939453125,34.056298828125
"225",-120.367724609375,34.073291015625
"226",-120.3533203125,34.060595703125
"227",-120.306591796875,34.024853515625
"228",-119.882373046875,34.0796875
"229",-119.678857421875,34.028466796875
"230",-119.569140625,34.052978515625
"231",-119.549267578125,34.0281738281251
"232",-119.56220703125,34.006591796875
"233",-119.8095703125,33.9677734375
"234",-119.885498046875,33.994921875
"235",-119.892431640625,34.032177734375
"236",-119.91806640625,34.067822265625
"237",-119.882373046875,34.0796875
"238",-76.546240234375,34.6548828125
"239",-76.568505859375,34.6525390625
"240",-76.6078125,34.66357421875
"241",-76.6619628906249,34.68466796875
"242",-76.67392578125,34.700146484375
"243",-76.622265625,34.69453125
"244",-76.546240234375,34.6548828125
"245",-76.5036621093749,34.64296875
"246",-76.5285644531249,34.6314941406251
"247",-76.4370117187499,34.75634765625
"248",-76.256201171875,34.914697265625
"249",-76.207373046875,34.938916015625
"250",-76.35771484375,34.803662109375
"251",-76.5036621093749,34.64296875
"252",-75.78193359375,35.190185546875
"253",-75.963671875,35.11884765625
"254",-75.9841796875,35.123095703125
"255",-75.8649414062499,35.17412109375
"256",-75.78193359375,35.190185546875
"257",-75.544140625,35.240087890625
"258",-75.678271484375,35.212841796875
"259",-75.690087890625,35.22158203125
"260",-75.536376953125,35.27861328125
"261",-75.4878906249999,35.4794921875001
"262",-75.48125,35.572119140625
"263",-75.504296875,35.735400390625
"264",-75.503515625,35.769140625
"265",-75.478515625,35.71650390625
"266",-75.4564453124999,35.56416015625
"267",-75.4647460937499,35.4486328125
"268",-75.509326171875,35.280322265625
"269",-75.544140625,35.240087890625
"270",-75.635693359375,35.855908203125
"271",-75.65078125,35.835595703125
"272",-75.7171874999999,35.946142578125
"273",-75.648876953125,35.910400390625
"274",-75.636669921875,35.8806640625
"275",-75.635693359375,35.855908203125
"276",-75.3330566406249,37.88828125
"277",-75.3785156249999,37.8720703125001
"278",-75.2259765625,38.072314453125
"279",-75.13740234375,38.2400878906251
"280",-75.097900390625,38.298095703125
"281",-75.13623046875,38.180517578125
"282",-75.2032226562499,38.072412109375
"283",-75.3330566406249,37.88828125
"284",-74.133203125,39.68076171875
"285",-74.25048828125,39.52939453125
"286",-74.253173828125,39.55849609375
"287",-74.10673828125,39.746435546875
"288",-74.133203125,39.68076171875
"289",-74.188134765625,40.5228515625
"290",-74.235888671875,40.518701171875
"291",-74.1881835937499,40.614599609375
"292",-74.10048828125,40.658447265625
"293",-74.06875,40.64931640625
"294",-74.0673828125,40.6154296875
"295",-74.0796875,40.586474609375
"296",-74.138525390625,40.541845703125
"297",-74.188134765625,40.5228515625
"298",-72.509765625,40.98603515625
"299",-72.580859375,40.921337890625
"300",-72.5166015625,40.914794921875
"301",-72.461328125,40.9337890625
"302",-72.408984375,40.97216796875
"303",-72.287451171875,41.0240722656251
"304",-72.18388671875,41.0467773437501
"305",-72.15126953125,41.05146484375
"306",-72.101904296875,41.0150390625
"307",-72.003955078125,41.044287109375
"308",-71.90322265625,41.0606933593751
"309",-72.3389648437499,40.894140625
"310",-72.428076171875,40.8753906250001
"311",-72.5555664062499,40.8257812500001
"312",-72.67607421875,40.790625
"313",-72.762841796875,40.77783203125
"314",-73.194287109375,40.65419921875
"315",-73.228515625,40.651513671875
"316",-73.26552734375,40.6635742187501
"317",-73.6208984375,40.59990234375
"318",-73.766748046875,40.592724609375
"319",-73.899560546875,40.5705078125
"320",-73.801318359375,40.62177734375
"321",-73.799169921875,40.640966796875
"322",-73.82265625,40.65595703125
"323",-73.8751953124999,40.651611328125
"324",-73.92900390625,40.598828125
"325",-74.014892578125,40.581201171875
"326",-74.03203125,40.638671875
"327",-74.0033691406249,40.683154296875
"328",-73.9645507812499,40.725341796875
"329",-73.879248046875,40.791650390625
"330",-73.7572265625,40.83369140625
"331",-73.69521484375,40.87001953125
"332",-73.65224609375,40.838037109375
"333",-73.642822265625,40.88125
"334",-73.609765625,40.906201171875
"335",-73.573828125,40.91962890625
"336",-73.48740234375,40.919970703125
"337",-73.440869140625,40.9267578125
"338",-73.4072265625,40.94111328125
"339",-73.372705078125,40.943798828125
"340",-73.278173828125,40.9242187500001
"341",-73.18583984375,40.929833984375
"342",-73.111279296875,40.956884765625
"343",-73.0337890625,40.965966796875
"344",-72.82880859375,40.9720703125
"345",-72.62509765625,40.9918457031251
"346",-72.54365234375,41.027001953125
"347",-72.37255859375,41.125537109375
"348",-72.27412109375,41.15302734375
"349",-72.4273925781249,41.038525390625
"350",-72.509765625,40.98603515625
"351",-69.9779296875,41.265576171875
"352",-70.055078125,41.249462890625
"353",-70.233056640625,41.286328125
"354",-70.0866210937499,41.317578125
"355",-70.0626953125,41.3284667968751
"356",-70.043603515625,41.3744140625
"357",-70.0412109375,41.3974609375
"358",-69.9855957031249,41.2986328125
"359",-69.9779296875,41.265576171875
"360",-70.509912109375,41.376318359375
"361",-70.785302734375,41.32744140625
"362",-70.8291992187499,41.3589843750001
"363",-70.760498046875,41.373583984375
"364",-70.67373046875,41.44853515625
"365",-70.616015625,41.4572265625
"366",-70.525341796875,41.414794921875
"367",-70.509912109375,41.376318359375
"368",-71.36533203125,41.48525390625
"369",-71.39306640625,41.466748046875
"370",-71.40341796875,41.5150390625
"371",-71.383984375,41.570556640625
"372",-71.364306640625,41.571826171875
"373",-71.3544921874999,41.54228515625
"374",-71.36533203125,41.48525390625
"375",-71.24140625,41.491943359375
"376",-71.29091796875,41.464599609375
"377",-71.346240234375,41.469384765625
"378",-71.3181640625,41.506298828125
"379",-71.3074707031249,41.560498046875
"380",-71.28017578125,41.6200195312501
"381",-71.264453125,41.638232421875
"382",-71.2320312499999,41.654296875
"383",-71.24140625,41.491943359375
"384",-68.623193359375,44.196044921875
"385",-68.661181640625,44.17626953125
"386",-68.701708984375,44.182666015625
"387",-68.70302734375,44.231982421875
"388",-68.6907714843749,44.24873046875
"389",-68.6767578125,44.256201171875
"390",-68.65595703125,44.242333984375
"391",-68.623193359375,44.196044921875
"392",-68.187255859375,44.332470703125
"393",-68.245458984375,44.31298828125
"394",-68.30927734375,44.321484375
"395",-68.307958984375,44.268701171875
"396",-68.315087890625,44.24970703125
"397",-68.385791015625,44.2768554687501
"398",-68.41171875,44.2943359375
"399",-68.4094726562499,44.3642578125
"400",-68.347021484375,44.43037109375
"401",-68.2994140625,44.456494140625
"402",-68.238037109375,44.43837890625
"403",-68.19091796875,44.36435546875
"404",-68.187255859375,44.332470703125
"405",-122.853076171875,47.2047363281251
"406",-122.86259765625,47.18505859375
"407",-122.8767578125,47.1861328125
"408",-122.907958984375,47.226123046875
"409",-122.9119140625,47.254345703125
"410",-122.885107421875,47.27470703125
"411",-122.849169921875,47.21630859375
"412",-122.853076171875,47.2047363281251
"413",-122.394140625,47.395263671875
"414",-122.39873046875,47.372509765625
"415",-122.437109375,47.35478515625
"416",-122.456982421875,47.359326171875
"417",-122.458203125,47.3861328125001
"418",-122.4685546875,47.390234375
"419",-122.509912109375,47.3580078125
"420",-122.5068359375,47.4216796875
"421",-122.486474609375,47.48876953125
"422",-122.468603515625,47.489990234375
"423",-122.44208984375,47.446142578125
"424",-122.394140625,47.395263671875
"425",-122.497265625,47.5945800781251
"426",-122.50263671875,47.575439453125
"427",-122.5578125,47.598291015625
"428",-122.575927734375,47.619482421875
"429",-122.57373046875,47.666845703125
"430",-122.560107421875,47.69775390625
"431",-122.549755859375,47.703955078125
"432",-122.517236328125,47.690576171875
"433",-122.507861328125,47.682666015625
"434",-122.497265625,47.5945800781251
"435",-122.57275390625,48.156640625
"436",-122.523828125,48.025439453125
"437",-122.50283203125,48.080078125
"438",-122.366748046875,47.98544921875
"439",-122.3666015625,47.938818359375
"440",-122.383154296875,47.923193359375
"441",-122.41142578125,47.917724609375
"442",-122.43759765625,47.93134765625
"443",-122.46162109375,47.964013671875
"444",-122.49228515625,47.9812988281251
"445",-122.55751953125,47.99248046875
"446",-122.591357421875,48.0296386718751
"447",-122.603173828125,48.055029296875
"448",-122.606298828125,48.1285644531251
"449",-122.62265625,48.151416015625
"450",-122.657275390625,48.1564941406251
"451",-122.690380859375,48.173876953125
"452",-122.74150390625,48.22529296875
"453",-122.74873046875,48.239013671875
"454",-122.72451171875,48.280908203125
"455",-122.668994140625,48.351025390625
"456",-122.62861328125,48.384228515625
"457",-122.603515625,48.3806152343751
"458",-122.5724609375,48.3595703125
"459",-122.535546875,48.32119140625
"460",-122.542431640625,48.293994140625
"461",-122.692138671875,48.241064453125
"462",-122.697021484375,48.228662109375
"463",-122.6244140625,48.21376953125
"464",-122.597607421875,48.200439453125
"465",-122.57275390625,48.156640625
"466",-122.8208984375,48.43134765625
"467",-122.836572265625,48.4215332031251
"468",-122.8900390625,48.4346679687501
"469",-122.921630859375,48.45693359375
"470",-122.932275390625,48.4847656250001
"471",-122.91220703125,48.53798828125
"472",-122.885498046875,48.551611328125
"473",-122.868896484375,48.5486328125
"474",-122.8619140625,48.50185546875
"475",-122.814599609375,48.45234375
"476",-122.8208984375,48.43134765625
"477",-123.013134765625,48.5008789062501
"478",-122.986767578125,48.468017578125
"479",-123.09443359375,48.4890625
"480",-123.13994140625,48.507958984375
"481",-123.15341796875,48.526318359375
"482",-123.169580078125,48.58671875
"483",-123.162158203125,48.606396484375
"484",-123.11416015625,48.61328125
"485",-123.024169921875,48.5384765625
"486",-123.013134765625,48.5008789062501
"487",-122.78212890625,48.6727050781251
"488",-122.76884765625,48.6509765625
"489",-122.808984375,48.629833984375
"490",-122.83759765625,48.6265625
"491",-122.88310546875,48.66064453125
"492",-122.90302734375,48.664697265625
"493",-122.88701171875,48.6123046875
"494",-122.892529296875,48.594482421875
"495",-122.98564453125,48.626708984375
"496",-123.00283203125,48.6521972656251
"497",-122.97666015625,48.679150390625
"498",-122.918017578125,48.706982421875
"499",-122.897705078125,48.7103515625
"500",-122.78212890625,48.6727050781251
"501",-94.803466796875,49.0029296875
"502",-94.71279296875,48.863427734375
"503",-94.712548828125,48.86298828125
"504",-94.705078125,48.80849609375
"505",-94.675341796875,48.7744140625
"506",-94.6208984375,48.742626953125
"507",-94.41416015625,48.7041015625001
"508",-94.05517578125,48.659033203125
"509",-93.851611328125,48.607275390625
"510",-93.803564453125,48.5489257812501
"511",-93.70771484375,48.525439453125
"512",-93.5642578124999,48.5369140625
"513",-93.4636230468749,48.561279296875
"514",-93.377880859375,48.616552734375
"515",-93.257958984375,48.628857421875
"516",-93.155224609375,48.625341796875
"517",-93.051708984375,48.619873046875
"518",-92.9962402343749,48.61181640625
"519",-92.83671875,48.5677734375
"520",-92.732666015625,48.5318359375
"521",-92.583251953125,48.465087890625
"522",-92.5005859374999,48.4353515625
"523",-92.460888671875,48.365869140625
"524",-92.4145996093749,48.276611328125
"525",-92.3484375,48.276611328125
"526",-92.298681640625,48.32890625
"527",-92.17177734375,48.33837890625
"528",-92.00517578125,48.30185546875
"529",-91.8583984374999,48.19755859375
"530",-91.647314453125,48.10458984375
"531",-91.5183105468749,48.05830078125
"532",-91.38720703125,48.058544921875
"533",-91.220654296875,48.10458984375
"534",-91.04345703125,48.193701171875
"535",-90.916064453125,48.209130859375
"536",-90.84033203125,48.2005371093751
"537",-90.797314453125,48.1310546875
"538",-90.744384765625,48.10458984375
"539",-90.607080078125,48.11259765625
"540",-90.3201171875,48.099169921875
"541",-90.091796875,48.118115234375
"542",-90.0399414062499,48.078173828125
"543",-89.99365234375,48.01533203125
"544",-89.901025390625,47.995458984375
"545",-89.775390625,48.01533203125
"546",-89.5505859375,47.99990234375
"547",-89.4556640625,47.996240234375
"548",-89.273193359375,48.019970703125
"549",-89.18564453125,48.047412109375
"550",-89.0625976562499,48.093798828125
"551",-88.898681640625,48.155712890625
"552",-88.611767578125,48.264013671875
"553",-88.378173828125,48.303076171875
"554",-88.16064453125,48.225390625
"555",-87.9874511718749,48.1568847656251
"556",-87.9205078125,48.1303710937501
"557",-87.743896484375,48.060546875
"558",-87.49423828125,47.961767578125
"559",-87.2080078125,47.848486328125
"560",-86.921826171875,47.735205078125
"561",-86.67216796875,47.63642578125
"562",-86.495556640625,47.5666015625
"563",-86.428564453125,47.540087890625
"564",-86.2344726562499,47.46005859375
"565",-86.040380859375,47.3800292968751
"566",-85.846337890625,47.3
"567",-85.65224609375,47.219970703125
"568",-85.458203125,47.13994140625
"569",-85.264111328125,47.0599609375
"570",-85.070068359375,46.979931640625
"571",-84.8759765624999,46.89990234375
"572",-84.82705078125,46.766845703125
"573",-84.77939453125,46.6373046875
"574",-84.665771484375,46.54326171875
"575",-84.561767578125,46.457373046875
"576",-84.5015625,46.461865234375
"577",-84.440478515625,46.4981445312501
"578",-84.401708984375,46.515625
"579",-84.33671875,46.518505859375
"580",-84.1921875,46.5495605468751
"581",-84.149462890625,46.5427734375
"582",-84.1251953125,46.5272460937501
"583",-84.123193359375,46.5029296875
"584",-84.128125,46.48359375
"585",-84.15048828125,46.444775390625
"586",-84.115185546875,46.37080078125
"587",-84.107763671875,46.288623046875
"588",-84.08837890625,46.226513671875
"589",-84.02919921875,46.147021484375
"590",-83.977783203125,46.084912109375
"591",-83.913037109375,46.072900390625
"592",-83.76318359375,46.10908203125
"593",-83.669287109375,46.12275390625
"594",-83.615966796875,46.116845703125
"595",-83.524755859375,46.0586914062501
"596",-83.480126953125,46.02373046875
"597",-83.469482421875,45.994677734375
"598",-83.59267578125,45.8171386718751
"599",-83.397314453125,45.729052734375
"600",-83.179296875,45.632763671875
"601",-82.9193359374999,45.51796875
"602",-82.760400390625,45.447705078125
"603",-82.55107421875,45.34736328125
"604",-82.5152343749999,45.20439453125
"605",-82.4850585937499,45.083740234375
"606",-82.44658203125,44.9155273437501
"607",-82.407373046875,44.7439453125
"608",-82.36826171875,44.572998046875
"609",-82.326806640625,44.391552734375
"610",-82.28125,44.192236328125
"611",-82.240771484375,44.01533203125
"612",-82.19658203125,43.822216796875
"613",-82.137841796875,43.5708984375
"614",-82.190380859375,43.474072265625
"615",-82.30478515625,43.263232421875
"616",-82.408203125,43.0726562500001
"617",-82.417236328125,43.0173828125
"618",-82.488330078125,42.739501953125
"619",-82.5453125,42.62470703125
"620",-82.6451171875,42.558056640625
"621",-82.744189453125,42.49345703125
"622",-82.8677734375,42.385205078125
"623",-83.0037109375,42.33173828125
"624",-83.07314453125,42.30029296875
"625",-83.109521484375,42.25068359375
"626",-83.149658203125,42.1419433593751
"627",-83.141943359375,41.97587890625
"628",-83.0299804687499,41.832958984375
"629",-82.8662109375,41.75302734375
"630",-82.6900390624999,41.6751953125
"631",-82.4390625,41.674853515625
"632",-82.213330078125,41.7787109375001
"633",-81.974169921875,41.888720703125
"634",-81.7609374999999,41.98681640625
"635",-81.50732421875,42.103466796875
"636",-81.27763671875,42.2091796875
"637",-81.02822265625,42.24716796875
"638",-80.6826171875,42.299755859375
"639",-80.24755859375,42.366015625
"640",-80.0357421875,42.441455078125
"641",-79.7620117187499,42.53896484375
"642",-79.446240234375,42.65146484375
"643",-79.17373046875,42.74853515625
"644",-79.03671875,42.80234375
"645",-78.9392578125,42.863720703125
"646",-78.915087890625,42.909130859375
"647",-78.920849609375,42.935205078125
"648",-78.94599609375,42.961328125
"649",-78.9807617187499,42.980615234375
"650",-79.011669921875,42.997021484375
"651",-79.026171875,43.0173339843751
"652",-79.029052734375,43.061767578125
"653",-79.047998046875,43.0873046875
"654",-79.066064453125,43.106103515625
"655",-79.059228515625,43.2780761718751
"656",-79.083056640625,43.331396484375
"657",-79.171875,43.466552734375
"658",-79.002490234375,43.5271484375
"659",-78.845556640625,43.583349609375
"660",-78.72041015625,43.624951171875
"661",-78.458251953125,43.631494140625
"662",-78.2147949218749,43.6306640625
"663",-77.879248046875,43.629541015625
"664",-77.596533203125,43.62861328125
"665",-77.26669921875,43.627490234375
"666",-77.07333984375,43.62685546875
"667",-76.819970703125,43.62880859375
"668",-76.696484375,43.784814453125
"669",-76.5861328125,43.92431640625
"670",-76.464599609375,44.0576171875
"671",-76.24853515625,44.214111328125
"672",-76.185791015625,44.242236328125
"673",-76.151171875,44.303955078125
"674",-76.02021484375,44.36259765625
"675",-75.875927734375,44.4169921875
"676",-75.8193359375,44.468017578125
"677",-75.791943359375,44.4970703125
"678",-75.40126953125,44.772265625
"679",-75.17939453125,44.899365234375
"680",-74.996142578125,44.9701171875
"681",-74.856640625,45.00390625
"682",-74.7624511718749,44.999072265625
"683",-74.70888671875,45.003857421875
"684",-74.663232421875,45.00390625
"685",-74.43037109375,45.00419921875
"686",-74.0142578125,45.0046875
"687",-73.59814453125,45.00517578125
"688",-73.1820312499999,45.005615234375
"689",-72.76591796875,45.006103515625
"690",-72.3497558593749,45.006591796875
"691",-71.933642578125,45.0070800781251
"692",-71.517529296875,45.007568359375
"693",-71.4190429687499,45.200341796875
"694",-71.327294921875,45.290087890625
"695",-71.201611328125,45.2603515625
"696",-71.13466796875,45.262841796875
"697",-71.06025390625,45.309130859375
"698",-70.99990234375,45.337255859375
"699",-70.96015625,45.33310546875
"700",-70.926220703125,45.29072265625
"701",-70.8979980468749,45.262451171875
"702",-70.8650390625,45.270703125
"703",-70.83681640625,45.310693359375
"704",-70.83779296875,45.366162109375
"705",-70.799169921875,45.40478515625
"706",-70.7533203125,45.410693359375
"707",-70.7109375,45.40947265625
"708",-70.689794921875,45.4283203125
"709",-70.692138671875,45.45537109375
"710",-70.707421875,45.49892578125
"711",-70.70224609375,45.5513671875
"712",-70.59638671875,45.643994140625
"713",-70.4666015625,45.7068359375
"714",-70.42109375,45.738232421875
"715",-70.407861328125,45.801904296875
"716",-70.333447265625,45.8680664062501
"717",-70.296240234375,45.9061035156251
"718",-70.287158203125,45.93916015625
"719",-70.3064453125,45.979833984375
"720",-70.3044921875,46.057373046875
"721",-70.27890625,46.15
"722",-70.248291015625,46.2508789062501
"723",-70.1796875,46.341845703125
"724",-70.0671875,46.441064453125
"725",-70.038232421875,46.571435546875
"726",-70.00771484375,46.708935546875
"727",-69.8717285156249,46.8429199218751
"728",-69.717529296875,46.994873046875
"729",-69.6297851562499,47.08134765625
"730",-69.4714843749999,47.238671875
"731",-69.35888671875,47.350634765625
"732",-69.3021484375,47.402001953125
"733",-69.24287109375,47.46298828125
"734",-69.1462890624999,47.444775390625
"735",-69.0501953125,47.426611328125
"736",-69.0642578125,47.338134765625
"737",-69.048583984375,47.2736328125
"738",-69.003125,47.23642578125
"739",-68.93720703125,47.21123046875
"740",-68.88740234375,47.20283203125
"741",-68.8287109375,47.2033203125
"742",-68.6685546874999,47.253466796875
"743",-68.48037109375,47.285791015625
"744",-68.376904296875,47.316162109375
"745",-68.3580078125,47.34453125
"746",-68.310888671875,47.3544921875
"747",-68.235498046875,47.345947265625
"748",-68.09677734375,47.274853515625
"749",-67.93486328125,47.167626953125
"750",-67.806787109375,47.0828125
"751",-67.80283203125,46.9357421875
"752",-67.800341796875,46.7798828125
"753",-67.797705078125,46.615625
"754",-67.79580078125,46.498388671875
"755",-67.792529296875,46.33740234375
"756",-67.78994140625,46.209326171875
"757",-67.786474609375,46.042138671875
"758",-67.78466796875,45.952783203125
"759",-67.767041015625,45.9270019531251
"760",-67.77763671875,45.891796875
"761",-67.782275390625,45.8741699218751
"762",-67.78115234375,45.86015625
"763",-67.77412109375,45.842529296875
"764",-67.77529296875,45.81787109375
"765",-67.7916992187499,45.795556640625
"766",-67.79990234375,45.769775390625
"767",-67.8022460937499,45.7275390625
"768",-67.78466796875,45.701708984375
"769",-67.755322265625,45.686474609375
"770",-67.7306640624999,45.686474609375
"771",-67.698974609375,45.67119140625
"772",-67.65791015625,45.644189453125
"773",-67.595751953125,45.620751953125
"774",-67.531201171875,45.612548828125
"775",-67.48662109375,45.618408203125
"776",-67.432666015625,45.603125
"777",-67.4138671875,45.565576171875
